"endpoint_id","patient_id","quantity","required_for_gate","split_rhat","rank_normalized_split_rhat","folded_split_rhat","mcmc_ess","tail_mcmc_ess","relative_mcmc_ess","chain_mean_range","diagnostic_available","failure_code","failure_message"
"lambda_scale_plus","55","forward_raw_weight_contribution",TRUE,1.11405393074479,1.11405393074479,1.03812273813906,10.3569166787898,87.9847212021278,0.0103569166787898,0.0307652782378023,TRUE,NA,NA
"lambda_scale_plus","55","reference_x/u_log_lambda",TRUE,1.13878946521116,1.13878946521116,1.03596098845507,8.79028751485585,12.4534184461719,0.00879028751485585,0.065581101011783,TRUE,NA,NA
"lambda_scale_plus","55","reference_x_squared/u_log_lambda",TRUE,1.13878946521116,1.13878946521116,1.03530029272637,8.79028751485585,12.4534184461719,0.00879028751485585,0.285613461479615,TRUE,NA,NA
"lambda_scale_plus","71","forward_raw_weight_contribution",TRUE,1.00286929870955,1.00200685340142,1.00286929870955,269.524854813023,402.796161310466,0.269524854813023,0.00726882946792662,TRUE,NA,NA
"lambda_scale_plus","71","reference_x/u_log_lambda",TRUE,1.01423681177499,1.01423681177499,1.00713064887497,148.451401472189,187.743269536402,0.148451401472189,0.0231234511308691,TRUE,NA,NA
"lambda_scale_plus","71","reference_x_squared/u_log_lambda",TRUE,1.01423681177499,1.01423681177499,1.00750357560823,148.451401472189,187.743269536402,0.148451401472189,0.0518071393288659,TRUE,NA,NA
"lambda_scale_plus","74","forward_raw_weight_contribution",TRUE,1.0910404348228,1.0910404348228,1.03014628596552,12.58071818076,45.4169118556887,0.01258071818076,0.0116952711588545,TRUE,NA,NA
"lambda_scale_plus","74","reference_x/u_log_lambda",TRUE,1.08862342778342,1.08862342778342,1.01566103652434,21.1029927528691,45.4169118556887,0.0211029927528691,0.0101758042047368,TRUE,NA,NA
"lambda_scale_plus","74","reference_x_squared/u_log_lambda",TRUE,1.08861812483609,1.08861812483609,1.00363256628841,21.1026808148153,45.4169118556887,0.0211026808148153,0.0115129911870065,TRUE,NA,NA
"lambda_scale_plus","88","forward_raw_weight_contribution",TRUE,1.02007938673388,1.01723294049463,1.02007938673388,53.5229312331674,125.844455340042,0.0535229312331674,0.00418291337148768,TRUE,NA,NA
"lambda_scale_plus","88","reference_x/u_log_lambda",TRUE,1.01816808814859,1.01806201723843,1.01816808814859,53.4730482949255,120.273002324309,0.0534730482949255,0.0563390064890066,TRUE,NA,NA
"lambda_scale_plus","88","reference_x_squared/u_log_lambda",TRUE,1.01806201723843,1.01806201723843,1.01793165019044,53.4730482949255,120.273002324309,0.0534730482949255,0.123801216905112,TRUE,NA,NA
"lambda_scale_plus","105","forward_raw_weight_contribution",TRUE,1.03077760277019,1.03077760277019,1.02082737660049,81.3769463694211,104.914283410794,0.0813769463694211,0.00529050291780198,TRUE,NA,NA
"lambda_scale_plus","105","reference_x/u_log_lambda",TRUE,1.05358809560466,1.05358809560466,1.01488281201856,53.8626984964958,68.0224603159197,0.0538626984964958,0.0199585299329199,TRUE,NA,NA
"lambda_scale_plus","105","reference_x_squared/u_log_lambda",TRUE,1.05358809560466,1.05358809560466,1.01827937799281,53.8626984964958,68.0224603159197,0.0538626984964958,0.0499620943588261,TRUE,NA,NA
"lambda_scale_plus","111","forward_raw_weight_contribution",TRUE,1.04120977492895,1.04120977492895,1.00111773709325,123.032224673676,217.870399866924,0.123032224673676,0.0017468568612572,TRUE,NA,NA
"lambda_scale_plus","111","reference_x/u_log_lambda",TRUE,1.02435414057752,1.01837949465406,1.02435414057752,126.608296707133,171.608475745881,0.126608296707133,0.0904990717640779,TRUE,NA,NA
"lambda_scale_plus","111","reference_x_squared/u_log_lambda",TRUE,1.02446465477346,1.01837949465406,1.02446465477346,126.608296707133,171.608475745881,0.126608296707133,0.272685820734786,TRUE,NA,NA
"lambda_scale_plus","117","forward_raw_weight_contribution",TRUE,1.03109570951503,1.03109570951503,1.0299176939013,35.1717048922097,22.4441140589346,0.0351717048922097,0.00967540889871765,TRUE,NA,NA
"lambda_scale_plus","117","reference_x/u_log_lambda",TRUE,1.03550901830391,1.03550901830391,1.03125803231798,35.8781426065055,22.4441140589346,0.0358781426065055,0.183949885441549,TRUE,NA,NA
"lambda_scale_plus","117","reference_x_squared/u_log_lambda",TRUE,1.03076151094123,1.02546896354052,1.03076151094123,42.8404046099213,140.823258451257,0.0428404046099213,0.332845564204282,TRUE,NA,NA
"lambda_scale_plus","122","forward_raw_weight_contribution",TRUE,1.07885140659344,1.07885140659344,1.03955866106563,14.2863533367531,21.8278059777732,0.0142863533367531,0.0143728184782854,TRUE,NA,NA
"lambda_scale_plus","122","reference_x/u_log_lambda",TRUE,1.07091618813349,1.07091618813349,1.00320339967736,15.7123269692207,152.958399087497,0.0157123269692207,0.0827231264559212,TRUE,NA,NA
"lambda_scale_plus","122","reference_x_squared/u_log_lambda",TRUE,1.07091618813349,1.07091618813349,1.00563949135005,15.7123269692207,152.958399087497,0.0157123269692207,0.274595089036086,TRUE,NA,NA
