"endpoint_id","patient_id","quantity","required_for_gate","split_rhat","rank_normalized_split_rhat","folded_split_rhat","mcmc_ess","tail_mcmc_ess","relative_mcmc_ess","chain_mean_range","diagnostic_available","failure_code","failure_message"
"treatment_plus","74","forward_raw_weight_contribution",TRUE,1,1,1,1000,1000,1,0,TRUE,NA,NA
"treatment_plus","88","forward_raw_weight_contribution",TRUE,1,1,1,1000,1000,1,0,TRUE,NA,NA
"treatment_plus","105","forward_raw_weight_contribution",TRUE,1.06246682725335,1.06246682725335,1.01859616891921,23.2973329301317,50.9138931542909,0.0232973329301317,0.0904693038214763,TRUE,NA,NA
"treatment_plus","105","reference_x/u_eta_pi",TRUE,1.06246682725335,1.06246682725335,1.0048259296782,23.2973329301317,50.9138931542909,0.0232973329301317,0.210065715818658,TRUE,NA,NA
"treatment_plus","111","forward_raw_weight_contribution",TRUE,1.09349634181683,1.0654013878422,1.09349634181683,24.6920436832455,22.3777391545673,0.0246920436832455,0.0212256376126638,TRUE,NA,NA
"treatment_plus","111","reference_x/u_eta_pi",TRUE,1.0654013878422,1.0654013878422,1.05353774853002,24.6920436832455,22.3777391545673,0.0246920436832455,0.0608291296477872,TRUE,NA,NA
"treatment_plus","117","forward_raw_weight_contribution",TRUE,1.040625441446,1.040625441446,1.03664769300451,39.904133882174,55.4859249366594,0.039904133882174,0.0389466808112003,TRUE,NA,NA
"treatment_plus","117","reference_x/u_eta_pi",TRUE,1.040625441446,1.040625441446,1.02206239636562,39.904133882174,55.4859249366594,0.039904133882174,0.0871167572606448,TRUE,NA,NA
"treatment_plus","122","forward_raw_weight_contribution",TRUE,1.03941305178308,1.00114375082045,1.03941305178308,50.8983231930948,53.2885215882468,0.0508983231930948,0.0103345105412191,TRUE,NA,NA
"treatment_plus","122","reference_x/u_eta_pi",TRUE,1.0374604567166,1.00114375082045,1.0374604567166,50.8983231930948,53.2885215882468,0.0508983231930948,0.0178325449112444,TRUE,NA,NA
"lambda_scale_minus","3","forward_raw_weight_contribution",TRUE,1.0364148006963,1.0364148006963,1.00841937206517,51.6694713110974,96.6461804563828,0.0516694713110974,0.0165329639606682,TRUE,NA,NA
"lambda_scale_minus","3","reference_x/u_log_lambda",TRUE,1.0364148006963,1.0364148006963,1.00796072258993,51.6694713110974,96.6461804563828,0.0516694713110974,0.018560967804925,TRUE,NA,NA
"lambda_scale_minus","3","reference_x_squared/u_log_lambda",TRUE,1.0364148006963,1.0364148006963,1.00839652392374,51.6694713110974,96.6461804563828,0.0516694713110974,0.103086205347529,TRUE,NA,NA
"lambda_scale_minus","6","forward_raw_weight_contribution",TRUE,1.02908743635241,1.02389025862774,1.02908743635241,71.8816782216785,51.4301620401632,0.0718816782216785,0.00535515003571196,TRUE,NA,NA
"lambda_scale_minus","6","reference_x/u_log_lambda",TRUE,1.14690940895081,1.14690940895081,1.03093057068678,8.39143118641452,27.4234568097151,0.00839143118641452,0.276317932198431,TRUE,NA,NA
"lambda_scale_minus","6","reference_x_squared/u_log_lambda",TRUE,1.14690940895081,1.14690940895081,1.0436588858061,8.39143118641452,27.4234568097151,0.00839143118641452,0.959578915220499,TRUE,NA,NA
"lambda_scale_minus","16","forward_raw_weight_contribution",TRUE,1.00869572997367,1.00869572997367,1.00641473808133,131.606599385426,199.245310383727,0.131606599385426,0.0217772389930968,TRUE,NA,NA
"lambda_scale_minus","16","reference_x/u_log_lambda",TRUE,1.0171552025466,1.0171552025466,1.00871065267034,87.0234693260885,144.568930182322,0.0870234693260885,0.0744503124019127,TRUE,NA,NA
"lambda_scale_minus","16","reference_x_squared/u_log_lambda",TRUE,1.0171552025466,1.0171552025466,1.01298287695773,87.0234693260885,144.568930182322,0.0870234693260885,0.281173453207838,TRUE,NA,NA
"lambda_scale_minus","20","forward_raw_weight_contribution",TRUE,1.00293954995983,1,1.00293954995983,179.10927495104,214.883128195418,0.17910927495104,0.0192791268890927,TRUE,NA,NA
"lambda_scale_minus","20","reference_x/u_log_lambda",TRUE,1.00317019108377,1.00317019108377,1.00147096128748,104.201447976675,170.341518465478,0.104201447976675,0.0420606181706922,TRUE,NA,NA
"lambda_scale_minus","20","reference_x_squared/u_log_lambda",TRUE,1.00317019108377,1.00317019108377,1.00184057495066,104.201447976675,170.341518465478,0.104201447976675,0.166825740313494,TRUE,NA,NA
"lambda_scale_minus","55","forward_raw_weight_contribution",TRUE,1.16307952595744,1.16307952595744,1.02920581811168,7.71585127144393,15.333656755318,0.00771585127144393,0.195051313552782,TRUE,NA,NA
"lambda_scale_minus","55","reference_x/u_log_lambda",TRUE,1.16959399941032,1.16959399941032,1.02201712345397,7.48030863739916,15.333656755318,0.00748030863739916,0.272263021665362,TRUE,NA,NA
"lambda_scale_minus","55","reference_x_squared/u_log_lambda",TRUE,1.16959399941032,1.16959399941032,1.02337335139614,7.48030863739916,15.333656755318,0.00748030863739916,1.19767617278616,TRUE,NA,NA
"lambda_scale_minus","71","forward_raw_weight_contribution",TRUE,1.02374025836296,1.02238645577553,1.02374025836296,175.929526705607,247.949364196451,0.175929526705607,0.0499112978761993,TRUE,NA,NA
"lambda_scale_minus","71","reference_x/u_log_lambda",TRUE,1.01981278857446,1.01981278857446,1.01974705341501,117.0472201568,169.407638565169,0.1170472201568,0.0678293413459252,TRUE,NA,NA
"lambda_scale_minus","71","reference_x_squared/u_log_lambda",TRUE,1.02368005561941,1.01981278857446,1.02368005561941,117.0472201568,169.407638565169,0.1170472201568,0.304858515836005,TRUE,NA,NA
"lambda_scale_minus","74","forward_raw_weight_contribution",TRUE,1.1728266228257,1.1728266228257,1.02864892180166,7.36997600851423,22.3785904541575,0.00736997600851423,0.00419312559384155,TRUE,NA,NA
"lambda_scale_minus","74","reference_x/u_log_lambda",TRUE,1.17510294686517,1.17510294686517,1.03834963386133,7.2947895192776,22.4322471430824,0.0072947895192776,0.0357524075092019,TRUE,NA,NA
"lambda_scale_minus","74","reference_x_squared/u_log_lambda",TRUE,1.17510294686517,1.17510294686517,1.03810008925973,7.2947895192776,22.4322471430824,0.0072947895192776,0.132250319294873,TRUE,NA,NA
"lambda_scale_minus","88","forward_raw_weight_contribution",TRUE,1.00791705984032,1.00791705984032,1.00103955554767,66.9999030665835,74.2327291645799,0.0669999030665835,0.0238498295923414,TRUE,NA,NA
"lambda_scale_minus","88","reference_x/u_log_lambda",TRUE,1.00867393570918,1.00867393570918,1.00107524235882,62.4533984352551,74.2327291645799,0.0624533984352551,0.0290860458856821,TRUE,NA,NA
"lambda_scale_minus","88","reference_x_squared/u_log_lambda",TRUE,1.00867393570918,1.00867393570918,1.00233292092101,62.4533984352551,74.2327291645799,0.0624533984352551,0.0702538970715818,TRUE,NA,NA
"lambda_scale_minus","105","forward_raw_weight_contribution",TRUE,1.03902855811245,1.03902855811245,1.01278753242729,29.3447709935336,106.399778975418,0.0293447709935336,0.0289016486634186,TRUE,NA,NA
"lambda_scale_minus","105","reference_x/u_log_lambda",TRUE,1.07454030955553,1.07454030955553,1.03893979089985,19.423960044892,45.252503656333,0.019423960044892,0.0651757397723545,TRUE,NA,NA
"lambda_scale_minus","105","reference_x_squared/u_log_lambda",TRUE,1.07454030955553,1.07454030955553,1.04422460521216,19.423960044892,45.252503656333,0.019423960044892,0.191055716006165,TRUE,NA,NA
"lambda_scale_minus","111","forward_raw_weight_contribution",TRUE,1.00894327326496,1,1.00894327326496,129.89412739405,93.1287368605692,0.12989412739405,0.0161916243171873,TRUE,NA,NA
"lambda_scale_minus","111","reference_x/u_log_lambda",TRUE,1.06132772339558,1.06132772339558,1.00036405724747,43.7701653319529,73.5599002998182,0.0437701653319529,0.0645556604230202,TRUE,NA,NA
"lambda_scale_minus","111","reference_x_squared/u_log_lambda",TRUE,1.06132772339558,1.06132772339558,1,43.7701653319529,73.5599002998182,0.0437701653319529,0.240414805319727,TRUE,NA,NA
"lambda_scale_minus","117","forward_raw_weight_contribution",TRUE,1.06672566489517,1.06672566489517,1.01002902934843,55.794480109892,30.6401981298596,0.055794480109892,0.147716725027719,TRUE,NA,NA
"lambda_scale_minus","117","reference_x/u_log_lambda",TRUE,1.08497593398291,1.08497593398291,1.00124111236062,46.8541588387823,30.6401981298596,0.0468541588387823,0.278077124220639,TRUE,NA,NA
"lambda_scale_minus","117","reference_x_squared/u_log_lambda",TRUE,1.08497593398291,1.08497593398291,1.00667628068348,46.8541588387823,30.6401981298596,0.0468541588387823,0.679466869013981,TRUE,NA,NA
"lambda_scale_minus","122","forward_raw_weight_contribution",TRUE,1.01690996304798,1.01690996304798,1.00750685290175,176.500020403543,112.4010390883,0.176500020403543,0.00470351652401213,TRUE,NA,NA
"lambda_scale_minus","122","reference_x/u_log_lambda",TRUE,1.00669217753,1.00669217753,1.00422177452295,121.503461262723,233.602325450179,0.121503461262723,0.0200739045516747,TRUE,NA,NA
"lambda_scale_minus","122","reference_x_squared/u_log_lambda",TRUE,1.00669217753,1.00669217753,1.00345492081529,121.503461262723,233.602325450179,0.121503461262723,0.0644076925288788,TRUE,NA,NA
"lambda_scale_plus","3","forward_raw_weight_contribution",TRUE,1.0364148006963,1.0364148006963,1.00865499050814,51.6694713110974,96.6461804563828,0.0516694713110974,0.016193172440678,TRUE,NA,NA
"lambda_scale_plus","3","reference_x/u_log_lambda",TRUE,1.0364148006963,1.0364148006963,1.00796072258993,51.6694713110974,96.6461804563828,0.0516694713110974,0.018560967804925,TRUE,NA,NA
"lambda_scale_plus","3","reference_x_squared/u_log_lambda",TRUE,1.0364148006963,1.0364148006963,1.00839652392374,51.6694713110974,96.6461804563828,0.0516694713110974,0.103086205347529,TRUE,NA,NA
"lambda_scale_plus","6","forward_raw_weight_contribution",TRUE,1.03198188747558,1.02389025862774,1.03198188747558,71.8816782216785,51.4301620401632,0.0718816782216785,0.00513415220372587,TRUE,NA,NA
"lambda_scale_plus","6","reference_x/u_log_lambda",TRUE,1.14690940895081,1.14690940895081,1.03093057068678,8.39143118641452,27.4234568097151,0.00839143118641452,0.276317932198431,TRUE,NA,NA
"lambda_scale_plus","6","reference_x_squared/u_log_lambda",TRUE,1.14690940895081,1.14690940895081,1.0436588858061,8.39143118641452,27.4234568097151,0.00839143118641452,0.959578915220499,TRUE,NA,NA
"lambda_scale_plus","16","forward_raw_weight_contribution",TRUE,1.00869572997367,1.00869572997367,1.0066589891271,131.606599385426,199.245310383727,0.131606599385426,0.0116920974632294,TRUE,NA,NA
"lambda_scale_plus","16","reference_x/u_log_lambda",TRUE,1.0171552025466,1.0171552025466,1.00871065267034,87.0234693260885,144.568930182322,0.0870234693260885,0.0744503124019127,TRUE,NA,NA
"lambda_scale_plus","16","reference_x_squared/u_log_lambda",TRUE,1.0171552025466,1.0171552025466,1.01298287695773,87.0234693260885,144.568930182322,0.0870234693260885,0.281173453207838,TRUE,NA,NA
"lambda_scale_plus","20","forward_raw_weight_contribution",TRUE,1.00360933314651,1,1.00360933314651,179.10927495104,214.883128195418,0.17910927495104,0.00676583839715422,TRUE,NA,NA
"lambda_scale_plus","20","reference_x/u_log_lambda",TRUE,1.00317019108377,1.00317019108377,1.00147096128748,104.201447976675,170.341518465478,0.104201447976675,0.0420606181706922,TRUE,NA,NA
"lambda_scale_plus","20","reference_x_squared/u_log_lambda",TRUE,1.00317019108377,1.00317019108377,1.00184057495066,104.201447976675,170.341518465478,0.104201447976675,0.166825740313494,TRUE,NA,NA
"lambda_scale_plus","55","forward_raw_weight_contribution",TRUE,1.16307952595744,1.16307952595744,1.0437436154648,7.71585127144393,15.333656755318,0.00771585127144393,0.0790489357152276,TRUE,NA,NA
"lambda_scale_plus","55","reference_x/u_log_lambda",TRUE,1.16959399941032,1.16959399941032,1.02201712345397,7.48030863739916,15.333656755318,0.00748030863739916,0.272263021665362,TRUE,NA,NA
"lambda_scale_plus","55","reference_x_squared/u_log_lambda",TRUE,1.16959399941032,1.16959399941032,1.02337335139614,7.48030863739916,15.333656755318,0.00748030863739916,1.19767617278616,TRUE,NA,NA
"lambda_scale_plus","71","forward_raw_weight_contribution",TRUE,1.02463851556089,1.02238645577553,1.02463851556089,175.929526705608,247.949364196451,0.175929526705608,0.00926238668007277,TRUE,NA,NA
"lambda_scale_plus","71","reference_x/u_log_lambda",TRUE,1.01981278857446,1.01981278857446,1.01974705341501,117.0472201568,169.407638565169,0.1170472201568,0.0678293413459252,TRUE,NA,NA
"lambda_scale_plus","71","reference_x_squared/u_log_lambda",TRUE,1.02368005561941,1.01981278857446,1.02368005561941,117.0472201568,169.407638565169,0.1170472201568,0.304858515836005,TRUE,NA,NA
"lambda_scale_plus","74","forward_raw_weight_contribution",TRUE,1.1728266228257,1.1728266228257,1.04398572189164,7.36997600851423,22.3785904541575,0.00736997600851423,0.00577089680707682,TRUE,NA,NA
"lambda_scale_plus","74","reference_x/u_log_lambda",TRUE,1.17510294686517,1.17510294686517,1.03834963386133,7.2947895192776,22.4322471430824,0.0072947895192776,0.0357524075092019,TRUE,NA,NA
"lambda_scale_plus","74","reference_x_squared/u_log_lambda",TRUE,1.17510294686517,1.17510294686517,1.03810008925973,7.2947895192776,22.4322471430824,0.0072947895192776,0.132250319294873,TRUE,NA,NA
"lambda_scale_plus","88","forward_raw_weight_contribution",TRUE,1.00791705984032,1.00791705984032,1.0014153445897,66.9999030665835,74.2327291645799,0.0669999030665835,0.0111813892274716,TRUE,NA,NA
"lambda_scale_plus","88","reference_x/u_log_lambda",TRUE,1.00867393570918,1.00867393570918,1.00107524235882,62.4533984352551,74.2327291645799,0.0624533984352551,0.0290860458856821,TRUE,NA,NA
"lambda_scale_plus","88","reference_x_squared/u_log_lambda",TRUE,1.00867393570918,1.00867393570918,1.00233292092101,62.4533984352551,74.2327291645799,0.0624533984352551,0.0702538970715818,TRUE,NA,NA
"lambda_scale_plus","105","forward_raw_weight_contribution",TRUE,1.03902855811245,1.03902855811245,1.0129683335881,29.3447709935336,106.399778975418,0.0293447709935336,0.0137297107432786,TRUE,NA,NA
"lambda_scale_plus","105","reference_x/u_log_lambda",TRUE,1.07454030955553,1.07454030955553,1.03893979089985,19.423960044892,45.252503656333,0.019423960044892,0.0651757397723545,TRUE,NA,NA
"lambda_scale_plus","105","reference_x_squared/u_log_lambda",TRUE,1.07454030955553,1.07454030955553,1.04422460521216,19.423960044892,45.252503656333,0.019423960044892,0.191055716006165,TRUE,NA,NA
"lambda_scale_plus","111","forward_raw_weight_contribution",TRUE,1.00878761409128,1,1.00878761409128,129.89412739405,93.1287368605692,0.12989412739405,0.00766997035474637,TRUE,NA,NA
"lambda_scale_plus","111","reference_x/u_log_lambda",TRUE,1.06132772339558,1.06132772339558,1.00036405724747,43.7701653319529,73.5599002998182,0.0437701653319529,0.0645556604230202,TRUE,NA,NA
"lambda_scale_plus","111","reference_x_squared/u_log_lambda",TRUE,1.06132772339558,1.06132772339558,1,43.7701653319529,73.5599002998182,0.0437701653319529,0.240414805319727,TRUE,NA,NA
"lambda_scale_plus","117","forward_raw_weight_contribution",TRUE,1.06672566489517,1.06672566489517,1.0224629661395,55.794480109892,30.6401981298596,0.055794480109892,0.0653970471769877,TRUE,NA,NA
"lambda_scale_plus","117","reference_x/u_log_lambda",TRUE,1.08497593398291,1.08497593398291,1.00124111236062,46.8541588387823,30.6401981298596,0.0468541588387823,0.278077124220639,TRUE,NA,NA
"lambda_scale_plus","117","reference_x_squared/u_log_lambda",TRUE,1.08497593398291,1.08497593398291,1.00667628068348,46.8541588387823,30.6401981298596,0.0468541588387823,0.679466869013981,TRUE,NA,NA
"lambda_scale_plus","122","forward_raw_weight_contribution",TRUE,1.01690996304798,1.01690996304798,1.00750825634123,176.500020403543,112.4010390883,0.176500020403543,0.00302113687043104,TRUE,NA,NA
"lambda_scale_plus","122","reference_x/u_log_lambda",TRUE,1.00669217753,1.00669217753,1.00422177452295,121.503461262723,233.602325450179,0.121503461262723,0.0200739045516747,TRUE,NA,NA
"lambda_scale_plus","122","reference_x_squared/u_log_lambda",TRUE,1.00669217753,1.00669217753,1.00345492081529,121.503461262723,233.602325450179,0.121503461262723,0.0644076925288788,TRUE,NA,NA
